,image_name,caption
2209,QmU46H6WEwKZMYTmhU9SDJhEE8cGxfWPgGeBLnWvwq2cxE.jpg,<start> a man with a hat and a tie in front of a mirror . <end>
2210,QmQRQbvR58xB9nwEgLTvMXm6W4PQBz9tjH3wdEwbXQ4r6m.jpg,<start> a close up of a white vase with a flower in it <end>
2211,QmR3VzmNNzjM8qsENN7ZRHfUss5AntWsre3sksBedWow3z.jpg,<start> a small child is holding a teddy bear . <end>
2212,QmUmwLohsrgjHac27XQ7eWCkLS4VP35uUtT4jLqyo4rMyX.jpeg,<start> a bunch of vases that are in a clear vase . <end>
2213,QmR8K6KcnQDgsbo3bZLkWc69Q9VtCNJ3EU68do3KAffXfU.png,<start> a man with a red shirt and a red tie . <end>
2214,QmNvdZixCH588ovGHPGtGUEN6WYnsv9ds45uEyx7AJRzNu.png,<start> a man wearing a red shirt and a red tie . <end>
2215,QmRxsTtV6C4rek4LCjBBaahVaeoW5ywRVnovVmQRbMWsTo.jpeg,<start> a bunch of different types of different colored flowers . <end>
2216,QmNdTSoxmfjW4HKR3ANvj3gtKMNxor4PGYLRQ8B85RGBny.jpg,<start> a close up of a person holding a banana <end>
2217,QmQP95jGcMuT1c1BYZK89xDPPX8c9o4WE9jXyChyrsKKZn.jpg,<start> a person holding a piece of cake on a table . <end>
2218,QmWMV1GJx9GhgnaNytKTPsR6nXv8wh3xdkYG9zVdR9HLKZ.jpg,<start> a group of people standing around a table with a clock . <end>
2219,QmUs727mYXwbLhRkvwcAKPQ6Gxyc8p9QqM6UEk7E1eyevb.jpg,<start> a close up of a black and white photo of a black bear . <end>
2220,QmW6QK6BPsEQTH16FnbQSefc8G2zJqcr5CGiaPUfqrKzkK.jpg,<start> a close up of a plate of food with a fork . <end>
2221,QmWNaf4bz3Yu1R7itjUQuVV1e8hjRVCKz5qFjUw7tgKAzg.png,<start> a white teddy bear sitting on a table next to a cup of coffee . <end>
2222,QmVLZeNbD34Y3WxQm7M6s1bZbQCMtAbZTjc3SfukKbJuNb.png,<start> a bunch of different types of different types of stuffed animals . <end>
2223,QmUZ7rzMWNu81cNywTih3HH6xCS7w2Szy25MB5zWfyJoTA.png,<start> a white plate with a bunch of different types of flowers . <end>
2224,QmXjFnyNGESRxqDJno7xFX2pBF5AddmoE1ZUmtXrTcWtKw.jpeg,<start> a large bed with a bunch of different types of different types of different types of different types of
2225,QmX3zGqrSdDJopea8Svt2XWK88wAr8Wa2k7558VQbuHut1.jpeg,<start> a woman wearing a red shirt and a tie . <end>
2226,QmP7QWUeiCVUXFchgiJy8ojZLZwz8K6QrXm3MF6ywsKKbk.jpg,<start> a black and white photo of a man in a black shirt <end>
2227,QmVYo76kn6vXZgp7aUpYr6DRjtydHWEufZPmvgBcdr1TE6.jpg,<start> a large white vase with a bunch of different types of flowers . <end>
2228,QmapDRkc9ftLKvfBEFutDq2r39ATczU7GMStMXmXfz6p4t.png,<start> a close up of a cat on a table <end>
2229,QmYZ5rxwG8GZ9KRe2TKSWDWSuzBAKPVhqj5gmTXcDJEALv.jpeg,<start> a black and white cat sitting on a blue blanket . <end>
2230,QmcBpKKFCx8Vq9sjiEtR3opUfdXZqbMHyFwXuQqkrgHnW9.png,<start> a black and white photo of a black and white photo . <end>
2231,QmXFpSA9BwbVPhf8vcNereGeSyWdfEYPCbqAQK5DnAuxN8.jpg,<start> a bunch of different types of flowers in a vase . <end>
2232,QmYcpJqdztw9cQxF4mKCqpcTA231yk97TAQvq6aKMPPidK.png,<start> a black and white photo of a black and white photo <end>
2233,QmawtUZjbBr92uevH17A1JV7AXFAjYiEfvsJsGfptZSkwB.jpeg,<start> a man wearing a suit and tie with a tie . <end>
2234,QmZmSe9czU5Fhh3prAt5BEzD5x4AZ6AwjN7yXziaEkDk2L.png,<start> a red and white photo of a cake with a candle on it . <end>
2235,QmfRqu3vaoBx4sUxCeHHCMTUUxXCD4H74k6c5d5JTTK915.png,<start> a close up of a pair of scissors . <end>
2236,QmX2Pey4JqH8nmJQR44sPH4ERS31VfpUNVMuMBKSeWWtGw.jpg,<start> a person holding a banana in a tree . <end>
2237,QmYMVegMcWAnxEqZBpuSvxU6QYbZfXR1Nadq1eaFkVZVm6.jpeg,<start> a close up of a person holding a teddy bear . <end>
2238,QmeyfxEvtCqMRyCas2Vb6p3FuhSrFHryAVdE3GaeWQ3WyY.jpeg,<start> a bunch of stuffed animals sitting on a table . <end>
2239,QmaiJiTRUfw3QK3tFL9HxjUMp9YnReMKm2F4aP3G6G9UAX.jpg,<start> a person is holding a glass of wine in a glass . <end>
2240,QmTtWnnQqN2rVgrztcyfMPqqe5hezq4npCdJDJcJ4Mqjr6.jpg,<start> a pair of scissors and a pair of scissors . <end>
2241,QmRoPPHNXAvHnmpDGnheiSiGJPNWiTH1jMX9ygwC9PqoDU.jpeg,<start> a bunch of different colored umbrellas on a table . <end>
2242,Qmb7QTc2TV651msahX4xJZKNwWaUAUCxdk6TarrE7BftYJ.jpg,<start> a group of birds sitting on a dock in front of a lake . <end>
2243,QmXL71bH9QqGRfdSY24UKN9kW6WyC3yFpqUDxR9UNvhbkw.jpeg,<start> a bunch of different types of different types of bananas . <end>
2244,QmUeqsbVeZyvoodEsPwiy3N429vfqmpjJoNywwaixB5rwo.jpeg,<start> a close up of a piece of cake with a clock . <end>
2245,QmYHGR9evacrFXoco11Np6Bi2BdwBTmKnqLkaAgmiqHQaW.png,<start> a bunch of stuffed animals hanging from a wall . <end>
2246,QmW8PRjg1nbYTDDmyJuN9Xc52AMn56874JDCJeivnQjdbk.jpeg,<start> a large green and white photo of a forest . <end>
2247,QmV7WNJVBkPkoPkbtiQc8bYWxzDUcxcoGgVdC9T3mexE8v.jpg,<start> a black and white photo of a black and white photo <end>
2248,Qmc2tNpvg9evTm3EYN6qeYCwTgvx38AWNsCwRmbByc27HU.png,<start> a close up of a pair of scissors on a blue blanket . <end>
2249,QmXrMrYFbEFwYdpu75KYkgDnijKSQed24FLpc3ECscwzYY.jpg,<start> a man in a suit and tie with a red shirt and a red tie . <end>
2250,QmdF7rnA3YP3NBcHMhtLC6fBrc9FhHcGbzMB7Q1f4WWuN2.png,<start> a person is holding a remote in a room . <end>
2251,QmX64h1AUFAts1mFF2f8SDBPNaGtqMDRCH6HHbizu5cRPb.jpeg,<start> a pair of scissors with a pair of scissors . <end>
2252,QmciT5m4AqLNM8kTnv9bQxqiPFR43Wom3qcneq5qSmRyUq.jpg,<start> a red and white vase with a red rose . <end>
2253,QmQs9DwswQpQUhQrZ5VKwmxu1eCBG4wuXvVX3UfCGMhMfp.jpeg,<start> a close up of a cake on a table <end>
2254,QmaHuhH5c4rmEbqAQpjrMVJP5MYduoyueFvbCBYFJVZikH.jpeg,<start> a red and white photo of a man holding a baseball bat . <end>
2255,QmeijzTKFYWJ6HDGYgnjqWMzEhxShZjxzqYFUuD4BKJcki.jpg,<start> a person holding a teddy bear in a room . <end>
2256,Qmb1Qd4Q44rwr7mQe4eFrnrj7hDmCpaWsKRQUGbp763pnR.jpeg,<start> a man is sitting in front of a laptop computer . <end>
2257,QmT65dLDc6R7SveCdS5xZHwd8RMBvXbGpC8GXPJkQRjfjD.jpg,<start> a cake with a bunch of different types of bananas . <end>
2258,QmSpGeE9nn2stEVRMyQdSDr2PWiAgXQziRX3TouWECdLkU.jpg,<start> a man is holding a bunch of bananas . <end>
2259,QmatP5oEnCHCdcH9ZvKnutVNDJdf9nj2ih3Empvnxuy4J2.jpg,<start> a bunch of colorful umbrellas on a clear day . <end>
2260,QmVjwpjHL4c9N94xNJG1MSYT5oJU5BvWvM2fc1deGhgAwq.jpeg,<start> a man is flying a kite in the sky . <end>
2261,QmS4BVZUFnA19r8tMD9Emyx8q2gu8BEMmaQnn6g16wcZtk.jpeg,<start> a man is holding a cell phone in front of a building . <end>
2262,QmadeX35BEv7BSPD4iwZFVv75Bjko9zwUM4EScNyF2odwE.jpg,<start> a bunch of different types of different types of <unk> . <end>
2263,QmWe8vBVw8Pkav5VuwBLC1L6YJWidEswoWy1T3zwjvP9YD.png,<start> a black and white photo of a black and white photo <end>
2264,QmNTx32Au8CuzvRixcziomojAbb2gRBG3QXjv3zb8vWRaz.jpeg,<start> a banana with a knife and a knife on a table . <end>
2265,QmYHu7WWN5KZTDCqyunTzsVuMKnhjgLzxwyQBytifcSZfC.jpg,<start> a woman is sitting on a couch with a cell phone . <end>
2266,Qmbpw5wACyP65inqtCcqVKjTsC4Ptyf2URcJ7eyranyB6X.jpg,<start> a man wearing a tie and a tie . <end>
2267,QmdsyyrBqttvwoec8xxd3C69LDpwqJp84cTyAzy4cynFpT.png,<start> a close up of a person wearing a tie <end>
2268,Qmf6b373rkoguxuDTGibASBvZfgiV3Rq5W3MeviWCtYHPp.jpeg,<start> a close up of a person 's head on a cell phone <end>
2269,QmRWQQtpKbpxjtKRNdZYQW7Yay5M4YaFWZ8n9fK8NwQxjR.png,<start> a close up of a cake with a fork . <end>
2270,QmPdjjTvcdPNTiUy5DqTc42Bx6Y5pHUUbwtGRBPN58pvg7.jpeg,<start> a man is holding a surfboard in the ocean . <end>
2271,QmNdXEJNU82GH8gcWueS4WYoTCkTATG5i5QUDyXoJhVjRp.png,<start> a person holding a cake with a candle on it . <end>
2272,QmfVSYqj561tjfnmLm8BW9gqGFc9ySy93z5cnh9G1yNdhw.jpg,<start> a man wearing a hat and a tie . <end>
2273,QmRfHX4X7bzkzxrD2HGDajHKtF63Zz76EibYx9QTHyiaGx.jpg,<start> a man with a hat and a hat on a red and white striped shirt . <end>
2274,QmQv2ojvyJeTHr7nL4aLBmHbeqDo2aY15TXeAkwZpN3xTu.jpg,<start> a large white vase with a clock on it . <end>
2275,QmUWUTg6qeKA2aETSpsKAGWVmmYf6w69SCeXqRX9kYvfAH.png,<start> a person is standing in the snow with a snowboard . <end>
2276,QmdePrV9rbBCQxSNDRqgbPaajJEvjtY3xqE4rntJjuTayc.png,<start> a close up of a piece of cake with a candle . <end>
2277,QmNzTiDdPXcA8vdhw3woTWE5NURuemzRjAvQ16JLSqULLf.png,<start> a man wearing a suit and tie with a teddy bear . <end>
2278,Qmf1J2H4tE9GhsXUPu5y8SANYVQhLUPEwsZakEoqKZttj4.png,<start> a close up of a remote control in a blue sky . <end>
2279,QmZc4bvxsdcGBC3duDM5eRuPhWYY7aRNKpvc3NrLbck9hD.jpeg,<start> a red stop sign with a red sky background <end>
2280,QmY6MKu2e2UQw7pXTGcAipTfv2KPzYbv6TMsj5yrKQdmfm.png,<start> a colorful cake with a blue and white plate . <end>
2281,QmWQAWcLerSxcNwH5X3qVjD54w2Q6euGUtei9y1QV2LViy.jpeg,<start> a large white and black cat standing on a snowy slope . <end>
2282,QmXA5dyHBzNmLKjEDut5of1S2DfdXEChtFAa8jSDn8XpJV.png,<start> a close up of a glass of wine <end>
2283,QmNauSozseV3Xh3TwYLGLZcvULZGRGLUSqXWmW1KMU1Gkm.jpg,<start> a close up of a glass vase with a flower in it <end>
2284,QmXQU5ZY8J25ueCLLLzyvSFhT5SmWyaAsbyJV2k727XFri.jpg,<start> a bunch of different types of different types of scissors . <end>
2285,QmTN4q8jF58xsdzySwNVSmYja9rsad5Zqdtqr7S3DHMvaA.jpeg,<start> a group of people standing in front of a large crowd . <end>
2286,QmddGbq9X9H5Kc3KFMCpM3eGEpSmhdyakGMjtMu3aNRMxj.png,<start> a close up of a pair of scissors on a white plate <end>
2287,QmaifAjZTJd8jTxNrwSoGWmFpbPYcszMF4ZcZDBwpRR4v4.jpeg,<start> a man in a black shirt and a red tie <end>
2288,QmZBTQ9gYYbmz2SbMtDpSjtVUP2b6cAb9cJHh1zQLt3CNk.png,<start> a man with a hat and a tie in front of a man . <end>
2289,Qmc2eQdyaTauNFZgEN9kHsW3BeV7k7KfBxGaC5MxccZfK7.JPG,<start> a group of people standing around a table with a clock . <end>
2290,QmRAx2kgxvrk4sTi298RbcSzFjcBPSZWGMwYeZZnxf6tJC.png,<start> a close up of a pair of scissors and a pair of scissors . <end>
2291,QmXv8Trkn8V73jov5SwQCzqp7YtHKbDFDjXqiu2V39rwnC.jpg,<start> a large white bird sitting on a rock . <end>
2292,QmTuhzGDxALNp32g2X5a3VwthrMDERehEx3qqWq6JMCGXm.jpeg,<start> a person is holding a banana in a bathroom . <end>
2293,QmaeMuvrnV8YaKYCdLFcmhJ6v46a4KGEcL3ssitDTVrzMN.JPG,<start> a woman is holding a teddy bear in her mouth . <end>
2294,QmU17s7bue6TXyt9cCnmgBkFTLhm4VLqXVTDpUoYPXSejb.jpeg,<start> a close up of a red and white striped cloth . <end>
2295,QmeGnMg4gC6ykdEp4sabQ1sZHsiKHHkfndc4S9FRM49Pg4.jpeg,<start> a bunch of vases that are on a table . <end>
2296,QmYAJ5KxtY1e7aNDDy7bwReQPzWabWRjNcYJmaGb9fCujC.png,<start> a close up of a piece of cake on a table <end>
2297,QmUT8mSwW1L7Fjwxh4LGUwxfUGeib7FQixiMRpsGr7TJWn.jpg,<start> a bunch of different types of different types of scissors . <end>
2298,QmbcQaAmL4VW674oy5k1y645ZDjyg8UwWKrDN7M3oohgtN.webp,<start> a bunch of different types of scissors in a clear glass . <end>
2299,QmWQVcVbF2Q1LhaaGoWU3fNvD7LgVVYaZegpqpKMEiWGQf.jpg,<start> a small teddy bear sitting on a table next to a red and white teddy bear . <end>
2300,QmfThfCxM1yEgE99iKgHHBrWBxaYW8imChtJrSUTVDmy5a.jpg,<start> a man is holding a teddy bear in a room . <end>
2301,Qmcm2qNXzFtChaVMV3A4AcaKFrLwMuawygk5DCPgioaH4z.jpeg,<start> a person holding a piece of cake on a table . <end>
2302,QmQFbZ4ShJGKj9YyEVwPd3AWnaW7YwK9TnF8NSGNcdN3An.jpg,<start> a person is holding a piece of cake . <end>
2303,QmY2zPYap78KbYK4UTqKztPsgWV7JL6Cq3gNrccHsEPWbv.jpeg,<start> a man with a tie and a tie in front of a window . <end>
2304,Qmd654YvEHPJ4ggxyzDcEsRwWTsAZykHKoG5x5RyKPkUjj.jpeg,<start> a close up of a plate of food with a fork . <end>
2305,QmRLyUnGBpDLA694YrxEbW5Z93V2iDFkZtaEWPFbbSeaup.png,<start> a close up of a pair of scissors <end>
2306,QmVQWkzgLVLh3X5fpZ9rgnkYszKmbNY2fUqAXaDMMYsoUc.jpeg,<start> a person 's hand holding a pink and white striped striped striped striped striped blanket . <end>
2307,QmcAj7UmYRep7WUDeKr3KScKy1ZKTGDp8mseypxhAPhFE9.png,<start> a close up of a cake with a candle on it . <end>
2308,QmQSwgTNyVkUKQXZMGCK2RpCmRzDc82Bm7BzdptDfNy1Px.jpeg,<start> a close up of a person holding a remote <end>
2309,QmNbr86psK6F8Arc3sg2GGMH7tmpmTmC3yACSTaqVRJzdk.png,<start> a woman in a dress shirt and a tie . <end>
2310,QmQxnjw8QWcvDvGnbyVRwqBKcXySMEs827FDJFZWBX3tj4.jpg,<start> a black and white photo of a black and white photo <end>
2311,QmRb33YWpt4yxkSVUWHLyEu5eSEEJcJK74T4QqXvCm7Uka.jpg,<start> a black and white photo of a black and white clock . <end>
2312,QmbZUYRCSioq69LpUxpDsYvupk2qg5uGgGihGwrzwamHZo.jpeg,<start> a person wearing a suit and tie with a hat . <end>
2313,Qmf2EbiGG4wbJ33E1nKzstnc3yWHuDi1t4yS6oiq8kwiff.jpg,<start> a close up of a cake with a knife on it <end>
2314,QmXNifYCaJwemDmiLQUar2vovh7NhagjZv7hLbtYEFzDuD.jpg,<start> a close up of a black and white photo of a black and white photo <end>
2315,QmWoqJmxepVn8LikWnfTEvto5Xwm6T5snsQDkuGUka2Dsa.jpeg,<start> a close up of a pair of scissors in a blue vase . <end>
2316,QmcztumJVZvy7Y2USxsBsAxwWGcKsrvvT7jk2U8kH5ypsq.jpeg,<start> a bird is sitting on a branch of a banana . <end>
2317,QmSryzDz1mqPMbnddGMUxfUKLcFTdBNop28yetmYCdQfxG.jpg,<start> a small teddy bear sitting on a table next to a cake . <end>
2318,QmUiU8hJJvPW4KLk61ogndt3nkY6DxEVE1gNWu6sPiBr2s.jpg,<start> a person holding a pink teddy bear in front of a christmas tree . <end>
2319,QmaWvdqVZQeQXqSfR1HwPgWUUp1rfvDCQKvcc3gouhfbRm.png,<start> a bunch of colorful umbrellas in a blue sky . <end>
2320,QmXqPUvhDQ1dutPJmf1RpAAHTqb81oB6zdijFLfmYisLNE.jpg,<start> a group of colorful umbrellas in a clear blue sky . <end>
2321,QmdLx8jrecrmgPQ44a2jPa4VdQP9XoN2Txzf3nZsLZJ2io.png,<start> a pair of scissors with a blue bow tie . <end>
2322,Qmf7thPWTpidPnYHv9e8ibqQQz3WQCgvLNwngEvoGgaQus.jpg,<start> a man wearing a hat and tie on a bed . <end>
2323,QmXWFoepcucqQvxN1W4ijwvdhpM7A5gEe4w6QoNjFNYpHz.jpg,<start> a close up of a piece of cake on a table <end>
2324,QmWTTd3KshvwLxALKn8EWTJTGyhAqKAUzf3Do4ZLDd3NUT.png,<start> a person wearing a red shirt and a red tie <end>
2325,QmYjUwEZK7UJTR7Stnw1DMpzJp7uWMMMusiq1rrKwFohpa.jpeg,<start> a black and white photo of a clock on a table . <end>
2326,QmYhJ8wMnKzRp7KxaN2kRBqNyMVFgy2MGF8ZrikdFK5ERq.png,<start> a black and white photo of a man wearing a suit . <end>
2327,QmYYKMo4zMbmsh93utLQ3kgBAGmyQzQwJuPX1VXn4mVF85.jpg,<start> a large group of birds sitting on a display case . <end>
2328,QmXeVp5Cn6MC2mYo87YuJFcTv1rBX6EZbiDhkwVNs2z3nv.png,<start> a small white teddy bear sitting on a table . <end>
2329,QmTf6AtuJipZ1akd6vT7UjNnDz7TB94SphzjVSwZN6bo6H.jpg,<start> a man is sitting in front of a cake . <end>
2330,QmNszA8A326oLPy8ECJXmbhygq2aMRYyn1dC1WZp4yzAzx.png,<start> a bunch of different types of stuffed animals . <end>
2331,QmfPZzjswqfPiwtwx6RaiaykPD952sExATgq5QGjAsWh1M.png,<start> a cat is laying on a blanket on a blanket . <end>
2332,Qmco63HDEh8eLkza9DyyFynAPbZeprGDjVWvWXoFWTdcGF.png,<start> a vase filled with lots of flowers . <end>
2333,QmNeZ6tbX66gQRVr9izKPCoDWTMSZQkUvQhzXrhZSoK6j8.jpeg,<start> a close up of a red and white photo of a clock . <end>
2334,QmazFxmaGfgyax1R7QUAVyw7QHU4U5y54SbyGhfWjkSW9i.jpg,<start> a close up of a cat on a table <end>
2335,QmeP5tMoMNs4zptkyJ2Rjh7JHvN4fwW3XreWwH3HXgfb1e.jpg,<start> a red and black and white photo of a black and white photo . <end>
2336,QmXYNnNsbyPDdtDL1XhraDRjBJFZzHMqGNs6pj5bem6ASw.png,<start> a close up of a person holding a pair of scissors . <end>
2337,QmR1ACYRNeTQUzkX6CLWLWccTjLsmboaWjVgUMv5NLyZyg.png,<start> a small bird sitting on a table with a knife . <end>
2338,QmRe4rhGStK7HSefA3bWNX2fneFBFR5BpAyoJG6RiPMwWe.jpg,<start> a person holding a banana in a tree . <end>
2339,QmSrYb5xthnismxWazgaSazuX5hkMSsn3vaaHvpbhU5SVH.png,<start> a small child is holding a pink umbrella . <end>
2340,QmVfTqc4tntcnxGAd4gddM3h5McJCvj8GnQEzrtMtJ1yRJ.jpeg,<start> a woman in a suit and tie with a hat on a table . <end>
2341,QmV6yGenaLV4UPXJyM9FV88VbFY1DVJcjEquVSsU44dbGB.png,<start> a black and white photo of a black and white photo . <end>
2342,QmbSiWKxgEMpt8UKUBZLZiiNrn7ozcCZjWtbrHYggou8PQ.jpg,<start> a black and white photo of a black and white photo of a black bear . <end>
2343,QmU8uDugbHPHvwFZ2Eo3LCwkF9vgmEamHRVu1SJJHEPryP.png,<start> a man wearing a suit and tie in a room . <end>
2344,QmR8V5byDi2RPUa7X2wFQCsEXnNSicjikFr6VYrwHqNKUB.png,<start> a person wearing a suit and tie with a tie . <end>
2345,QmbWccmu47VtewB4MuK2i4cZxsdMk5doLT9WVbN4rZMDZn.jpg,<start> a red teddy bear with a red bow and a red bow . <end>
2346,QmRYB5EcaTH3hhkYcMUUK84LP5HBccYTe8xURMF4jBHV9Y.jpeg,<start> a man is flying a kite in the sky . <end>
2347,QmSpBtwxMZYMdNMQoknZp9fTB4TiTjUjFSmfVX7CJS7jmD.jpeg,<start> a close up of a cake with a candle on it <end>
2348,QmPqYd3QxevEbA64UWeAMoev4VEhwMcACLTPcKU2B9GwBr.jpeg,<start> a pair of scissors with a blue beak on it . <end>
2349,QmcvKn7NrP71vizHGSwdcFtcuvkXK2yhtjKw8BpLJtWtik.PNG,<start> a bunch of stuffed animals sitting on a table . <end>
2350,QmXwFHH1mjPX84NEuBzrtpLrmcAjpCk4hEBW23DJScdFCc.jpg,<start> a close up of a pair of scissors on a table . <end>
2351,QmT8GfoKtf4TvVKjVu5zqAeqh3gSfx6mAiQN1zmHYrMsAQ.jpg,<start> a man holding a bat in front of a crowd . <end>
2352,Qma3Ts7XUUYkVPBj7cJCdthF5rkgSe2Pff9QR78rXiGc4k.JPG,<start> a person is cutting a piece of cake on a table . <end>
2353,QmWj6UsU7sA1TNsjoiKUrEL1Xvoe6EZEjsNiR1yW7n6F33.png,<start> a black and white photo of a black and white photo <end>
2354,QmYJ3xmehpMNvyb3w9keL3hYJNjiur5AChyiu756JgXeeU.png,<start> a close up of a piece of cake with a knife . <end>
2355,QmVMKy5CjzJz4V3FDDDSyYzVWWgsMZtQXf8rrWfZXEg4h9.png,<start> a cat is sitting on a table with a cat . <end>
2356,QmNyxFAQU1vURmSSHEzWQHYbvPV9Yf488T6hvLetbakPby.png,<start> a red and white photo of a red vase with a flower in it . <end>
2357,QmWyCREFSaMrN9CkEjgjGd4Q7wtxs6Jftgqi5Dczu8yPw2.png,<start> a bunch of different types of different types of scissors . <end>
2358,QmY7Hiq2SAFhss97LZtPj4pL2fiVN9kzp54DhD9sevDrVP.jpeg,<start> a group of people sitting around a table with a teddy bear . <end>
2359,QmdNAtt357xNZnTn4rjjGjNaYnYohFQrsiaB7da1iagSpd.jpg,<start> a bunch of different types of different types of bananas . <end>
2360,QmTWGsKP3wUGbfvGudTBVFGmS6vnccH3kqMqpkyPRfmwWW.png,<start> a red and yellow fire hydrant in a field . <end>
2361,QmSrewU1gsAbVyDgiJXJSGPt8kU57qCtqKir5tU2LUWxSb.jpeg,<start> a bunch of different types of vegetables . <end>
2362,QmaxKJrnrGqhg8HwdPadzhy8YuyC3iG3ReD5rwcZEUaWeP.png,<start> a close up of a green and blue frisbee <end>
2363,QmREYVCst6MFUfLWXDRbNc1GgXUUcFiq6D2FSXkEEr9Fqk.png,<start> a cake with a <unk> on top of it . <end>
2364,QmXmV3NFg1n55RUXPBbHAsVQS98HGbEW3FZWgC3p1zKTcA.jpeg,<start> a black and white photo of a black and white photo <end>
2365,QmS9hUet2TmbsqyF1kmtEjFLAYTXrWkeTZ26gWb36ZVkBR.jpeg,<start> a close up of a vase of flowers in a vase . <end>
2366,QmQDsNAgWCuVkp74WseRfHqMXVT6Z1PJGBJb61PtY1NFag.jpeg,<start> a man wearing a red hat and a hat . <end>
2367,QmUi6ZyJr3boEdtHnXZnZF7fhAAawptKKCav2ZFwrkLMoR.png,<start> a close up of a clock on a blue wall <end>
2368,QmTe6uQAGjEeynsQAgAidQxKVx6fyGcmoRnT6P3gZPDC5f.jpeg,<start> a close up of a pair of scissors on a table . <end>
2369,QmTnXvkn7nZkQEK79d745JfrB2TRh7uRMzB8CxkbE9u2rn.jpg,<start> a man is holding a cell phone in front of a building . <end>
2370,QmbF72SaMRxN3e7WrUgj41ji6xhjMKhjnaxU6n8TJHb4Fc.jpeg,<start> a man is standing in front of a large crowd of people . <end>
2371,QmX7qzHTeTQ8eBuB9pXEbpR2nZUQWwyernp8EFsPtcij3U.png,<start> a bunch of different colored umbrellas on a table . <end>
2372,QmYXe3dwouNxgr2JxSWU13t6T3vgNuzGNDr7fJwnvsPGRe.jpg,<start> a woman in a black shirt and a tie . <end>
2373,QmTj3QpXwG9t4pgQaHY8euBj7MtbR7Cr2XyBt2yZLHfBkF.png,<start> a cat is sitting on a branch of a banana . <end>
2374,QmP89ZzYP66M4gGFvRZDDgdzhT5B1KEaZq5EnTztvNnhQ3.jpeg,<start> a close up of a piece of cake with a red bow . <end>
2375,QmdarJ5qCxoNtoNWe9DkEyhe3H7ProDcubrJoDAvKZkg36.jpeg,<start> a close up of a piece of cake with a candle . <end>
2376,QmRyVupYkAvNnnFU6jnWEGADjLUCUN1Pxj3XiPj1mUfT6d.jpg,<start> a man wearing a hat and a hat on a bed . <end>
2377,QmTaycniSN8sS9RW4kGKNLSKAq7UMj4dsFx7hPfBSu5H5F.jpeg,<start> a black and white photo of a black and white photo <end>
2378,QmdHnxac1CNLcqZ52ATZ2XPXyCJDSz2Qme7f1ntUzDTcHo.jpg,<start> a small child is holding a pink teddy bear . <end>
2379,QmcXPr6t1e68pt3e8MjoQXtbZ6ctRvY4yz6udi4BwURD16.jpeg,<start> a man with a red hat and a red tie . <end>
2380,QmeS3tbSfP6iszZFM6UwEJgFiS37jMtZq8xS6fN799ebxe.png,<start> a close up of a cake with a fork on it <end>
2381,QmR1A4XdaTNDJwgxnyLouDBG13cUU7nBRtcXgngPVY1k5e.jpeg,<start> a large blue and white photo of a black and white photo . <end>
2382,QmTrDHZqCjBRYHH69o7RZbWENLVFz2aFvjUz7f2ZnZ26CE.png,<start> a small child 's hand holding a pair of scissors . <end>
2383,QmZFkNWeDKzQHddA9PWqCcM2YEaHVPh5WL6iUcL3YGTtos.jpeg,<start> a black and white photo of a person in a room . <end>
2384,QmQxojubfF6pWGwd8M4A2Ze5CsJDw5f73zPstXJEwMPTpa.jpg,<start> a close up of a clock on a table <end>
2385,QmVKTqxHJobSBdyfg7CMyQb1t8jPw1UXYn9v8onBqjNrLf.jpg,<start> a person holding a cell phone in a room . <end>
2386,QmcKNcRN1V7vMGXBHSojpdPbi3Va4vhdzmZxyEt8eCMvYB.jpg,<start> a cat is sitting on a table with a cat . <end>
2387,QmdL4WoZGPBiX6ctY34AeG5t1sAz5XxH8dPkd5tGBzMZX9.jpg,<start> a man is sitting on a bed with a laptop . <end>
2388,QmVbdsdnYMDpJLqPrnZ9WcfMo17yoyKxqcfsKy8ei9XvFa.png,<start> a person wearing a red shirt and a tie <end>
2389,QmU2w4vACnYpzS64Vmuw5DP9PJ6tTJfaaywm5oxobUPjzE.jpeg,<start> a black and white photo of a cow with a cow . <end>
2390,QmaS2HUCDR1bsgW55NAE9qNMr4yHnqe2wA6RWfJBrX1Tf2.jpeg,<start> a man is holding a large umbrella in the air . <end>
2391,QmVj5FHSyyUSteX8WBLpyxziHq6mr4WkVKENnNLZ4Pa5iD.png,<start> a woman wearing a red shirt and a tie . <end>
2392,QmWgYNa1XTJddjPeDHQgHTWgKqQeQMJDrjgr14iCeRrVQp.jpeg,<start> a bunch of different types of different types of bananas . <end>
2393,QmWMrFEdGPivefFMELWZesBqv2jZfd2AuuzFgSaHsY7e9e.jpg,<start> a man wearing a tie and a tie . <end>
2394,QmWFC8WdU6huA8qn2z6VbTAtFae6uaJpN1stMWhNvZfLvH.jpeg,<start> a large group of boats in the water <end>
2395,QmVVNugwHKMjwfsow4Z4KuqTNrokX68FUGkAJpuja1GFuT.png,<start> a person holding a pair of scissors in a room . <end>
2396,QmeYPJXjqw3NAsvzEpJhB62rm8DRpfvCgp56UtEyncDRQ2.jpeg,<start> a woman wearing a red shirt and a tie <end>
2397,QmdL7PQgjVz1nVEh9G5FPCUr6sRf9S8iykSsekR9ekKp1C.png,<start> a close up of a cake with a candle on it . <end>
2398,QmYJuvq4DkzFqtd4drCLEXwajHEd4zJKkxGEedCM1qxCBJ.png,<start> a close up of a pair of scissors on a table <end>
